Order ID,Order Date,Month,Year,Customer Name,Customer Type,Segment,Region,Country,State,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Shipping Cost,Sales,Profit,Profit Margin,Order Priority,Payment Mode
ORD-11439,2023-11-03,Nov,2023,Angie Jones,New,Corporate,South,Central African Republic,Idaho,East Angel,Office Supplies,Storage,Hand,1,726.97,0.2,44.01,581.58,70.77,0.12,Medium,Cash
ORD-11440,2024-01-23,Jan,2024,Mrs. Madeline Mata,Returning,Home Office,West,Kyrgyz Republic,Maine,West Melissa,Furniture,Tables,Long,10,784.99,0.14,37.48,6750.91,1377.23,0.2,Critical,Net Banking
ORD-11441,2024-09-26,Sep,2024,Joe Perkins,Returning,Corporate,West,Czech Republic,Connecticut,Loganport,Technology,Phones,Series,2,250.91,0.13,45.92,436.58,14.94,0.03,Critical,UPI
ORD-11442,2023-06-06,Jun,2023,Barbara Mason,VIP,Consumer,Central,Slovakia (Slovak Republic),South Dakota,Rileyburgh,Office Supplies,Paper,Try,6,401.08,0.03,32.64,2334.29,5.39,0.0,Medium,Cash
ORD-11443,2023-01-21,Jan,2023,Jacob Rodriguez,Returning,Home Office,North,Belize,North Carolina,East Justin,Furniture,Tables,Hold,6,114.78,0.3,39.15,482.08,120.79,0.25,Critical,Net Banking
ORD-11444,2024-06-16,Jun,2024,Cody Kirk,VIP,Corporate,Central,Western Sahara,Tennessee,East Maryport,Furniture,Bookcases,To,8,649.39,0.07,13.07,4831.46,691.53,0.14,Low,UPI
ORD-11445,2025-04-18,Apr,2025,Adam Brennan,New,Corporate,West,Bosnia and Herzegovina,New Mexico,West Jennifer,Furniture,Chairs,Into,4,714.84,0.1,48.28,2573.42,-102.32,-0.04,High,Cash
ORD-11446,2023-11-21,Nov,2023,George Peters,New,Consumer,North,Tokelau,South Dakota,Lake Paul,Furniture,Bookcases,Industry,4,127.72,0.21,28.67,403.6,31.96,0.08,Medium,Cash
ORD-11447,2023-06-05,Jun,2023,David Rodriguez,VIP,Corporate,South,Germany,New York,East Mirandatown,Technology,Laptops,Believe,8,291.61,0.21,27.35,1842.98,272.87,0.15,High,Net Banking
ORD-11448,2024-11-22,Nov,2024,Timothy Nelson,VIP,Corporate,East,Guyana,Maryland,West Jeanette,Furniture,Bookcases,Government,10,157.2,0.27,5.49,1147.56,-39.86,-0.03,Medium,Card
ORD-11449,2023-08-29,Aug,2023,Sylvia Jackson,VIP,Corporate,West,United States Virgin Islands,North Dakota,West Dennis,Technology,Accessories,Peace,10,454.56,0.24,35.8,3454.66,-215.47,-0.06,Medium,Cash
ORD-11450,2023-02-25,Feb,2023,Tina Ruiz,VIP,Home Office,West,Peru,Texas,South Monique,Office Supplies,Paper,Difficult,3,724.54,0.08,22.52,1999.73,458.26,0.23,Critical,Cash
ORD-11451,2023-05-09,May,2023,Michael Collins,VIP,Consumer,North,Palestinian Territory,Connecticut,New Lauren,Technology,Phones,Article,9,665.29,0.07,23.69,5568.48,1475.15,0.26,Critical,Card
ORD-11452,2023-03-05,Mar,2023,Susan Diaz,Returning,Corporate,Central,Liechtenstein,Michigan,Port Michaelside,Furniture,Chairs,Watch,7,724.24,0.08,26.87,4664.11,334.49,0.07,Medium,Card
ORD-11453,2024-04-24,Apr,2024,Patricia Anderson,New,Home Office,North,Belgium,Florida,Morrisonmouth,Furniture,Tables,Event,2,755.16,0.03,32.04,1465.01,172.65,0.12,Critical,UPI
ORD-11454,2025-01-18,Jan,2025,Mark Henderson,Returning,Home Office,Central,British Indian Ocean Territory (Chagos Archipelago),New Jersey,Perryport,Technology,Accessories,During,3,348.72,0.05,47.64,993.85,57.57,0.06,Medium,Net Banking
ORD-11455,2023-08-28,Aug,2023,Joseph Ford,New,Consumer,North,Guam,California,South Samantha,Technology,Phones,Player,5,286.69,0.23,39.98,1103.76,177.74,0.16,Medium,Card
ORD-11456,2024-10-01,Oct,2024,Jennifer Smith,New,Home Office,Central,Lebanon,Arkansas,Jaredshire,Technology,Phones,Could,2,328.0,0.13,13.38,570.72,58.77,0.1,High,Net Banking
ORD-11457,2023-05-07,May,2023,Mark Robbins,Returning,Consumer,West,Slovakia (Slovak Republic),Alabama,North Coreyport,Furniture,Chairs,Public,2,99.68,0.05,26.63,189.39,-6.06,-0.03,Critical,Cash
ORD-11458,2022-12-26,Dec,2022,Joshua Gutierrez,New,Home Office,North,Yemen,New York,Anthonystad,Furniture,Bookcases,Eye,6,545.35,0.05,27.83,3108.5,-204.52,-0.07,Critical,Cash
ORD-11459,2024-04-15,Apr,2024,Jamie Villarreal,VIP,Consumer,North,Congo,Oregon,Ewingbury,Office Supplies,Storage,Fear,6,294.53,0.07,47.64,1643.48,244.64,0.15,Medium,Net Banking
ORD-11460,2023-12-04,Dec,2023,John Bennett,Returning,Home Office,North,Vanuatu,Tennessee,North Amandachester,Office Supplies,Storage,Care,8,784.25,0.04,12.15,6023.04,1010.69,0.17,Medium,Net Banking
ORD-11461,2024-01-07,Jan,2024,Chad Lopez,New,Home Office,North,Dominican Republic,Mississippi,Austinland,Technology,Phones,Part,3,23.3,0.08,33.45,64.31,19.12,0.3,High,Cash
ORD-11462,2024-10-10,Oct,2024,Ronald Fletcher,New,Corporate,North,Bhutan,Michigan,Williamport,Office Supplies,Paper,Leader,8,229.96,0.06,26.87,1729.3,-80.95,-0.05,Low,UPI
ORD-11463,2024-08-26,Aug,2024,Johnny Foley,Returning,Home Office,North,Korea,Louisiana,West Mark,Technology,Accessories,Lay,9,163.04,0.28,22.09,1056.5,-31.37,-0.03,Critical,Card
ORD-11464,2023-07-16,Jul,2023,Julie Peters,Returning,Corporate,West,Armenia,North Carolina,East Stevenfort,Furniture,Chairs,Wish,5,686.69,0.18,29.02,2815.43,-255.65,-0.09,Critical,Net Banking
ORD-11465,2025-09-17,Sep,2025,Kenneth Mccann,Returning,Home Office,Central,Sudan,Wisconsin,Woodburgh,Office Supplies,Binders,Wish,5,204.54,0.21,11.27,807.93,217.6,0.27,Medium,Cash
ORD-11466,2023-07-09,Jul,2023,Samuel Griffith,Returning,Consumer,South,Dominican Republic,Delaware,Donaldtown,Technology,Phones,Business,2,464.42,0.28,14.32,668.76,195.74,0.29,Medium,Cash
ORD-11467,2024-04-21,Apr,2024,Carl Stark,New,Home Office,East,Taiwan,New Hampshire,Ianland,Furniture,Chairs,Require,1,255.75,0.18,43.99,209.72,-19.77,-0.09,Low,Net Banking
ORD-11468,2023-10-31,Oct,2023,Jimmy Turner,Returning,Home Office,East,Kenya,West Virginia,Lake Linda,Furniture,Tables,Plan,4,29.65,0.17,15.47,98.44,4.67,0.05,Low,Cash
ORD-11469,2023-06-06,Jun,2023,Anthony Henderson,New,Consumer,Central,South Africa,Idaho,South Tim,Office Supplies,Storage,Draw,2,230.49,0.13,24.51,401.05,35.74,0.09,Critical,Card
ORD-11470,2025-01-24,Jan,2025,John Nguyen,Returning,Corporate,South,Christmas Island,Delaware,Ericmouth,Office Supplies,Paper,Matter,4,769.46,0.27,47.59,2246.82,393.15,0.17,Medium,Net Banking
ORD-11471,2025-07-24,Jul,2025,Jennifer Elliott,VIP,Home Office,South,Korea,Kansas,Lake Stevenfurt,Technology,Accessories,Blue,1,150.55,0.25,21.85,112.91,-6.51,-0.06,Low,Card
ORD-11472,2023-07-27,Jul,2023,Anthony Luna,Returning,Corporate,East,Liechtenstein,Nebraska,North Erica,Technology,Laptops,Apply,10,792.38,0.19,32.96,6418.28,306.46,0.05,High,Cash
ORD-11473,2025-06-27,Jun,2025,Jenna Frazier,VIP,Consumer,North,Madagascar,New Mexico,Foxside,Furniture,Tables,Author,6,381.33,0.03,14.31,2219.34,105.92,0.05,Medium,Cash
ORD-11474,2023-10-30,Oct,2023,Nathan Le,New,Home Office,North,Vietnam,Maryland,North Laura,Office Supplies,Paper,Local,6,584.64,0.08,24.12,3227.21,57.85,0.02,High,Net Banking
ORD-11475,2025-11-07,Nov,2025,Margaret Brown,Returning,Corporate,West,Madagascar,Connecticut,Michaelborough,Technology,Phones,Together,3,700.12,0.18,6.48,1722.3,-53.61,-0.03,Low,Card
ORD-11476,2023-11-10,Nov,2023,Michael Webb,New,Home Office,South,Holy See (Vatican City State),New Hampshire,West Joshua,Furniture,Chairs,Agreement,9,297.91,0.13,23.97,2332.64,-75.33,-0.03,Critical,UPI
ORD-11477,2024-07-19,Jul,2024,Veronica Mercado,Returning,Corporate,North,Latvia,Colorado,Adamfurt,Technology,Accessories,Town,8,560.89,0.26,10.94,3320.47,338.74,0.1,High,Card
ORD-11478,2025-04-20,Apr,2025,Jose Moore,New,Consumer,North,Turkey,Utah,South Lisaside,Office Supplies,Binders,See,3,600.65,0.01,14.84,1783.93,-16.77,-0.01,Critical,Net Banking
ORD-11479,2023-03-19,Mar,2023,James Lester,VIP,Corporate,North,Poland,Tennessee,Matthewview,Furniture,Bookcases,Health,8,243.56,0.27,47.97,1422.39,-85.4,-0.06,Medium,Net Banking
ORD-11480,2025-03-30,Mar,2025,Brenda Ward,Returning,Corporate,South,Bahamas,South Carolina,North Kaitlyn,Furniture,Tables,Machine,7,690.25,0.13,41.85,4203.62,70.38,0.02,Critical,UPI
ORD-11481,2023-11-13,Nov,2023,Jennifer Kim,New,Consumer,South,Palau,New Hampshire,Lake Larrytown,Office Supplies,Binders,Fear,2,659.71,0.15,8.01,1121.51,36.08,0.03,High,Net Banking
ORD-11482,2023-04-13,Apr,2023,Brett Edwards,VIP,Consumer,South,Bulgaria,Oklahoma,North Ashley,Office Supplies,Storage,Research,4,613.65,0.03,45.77,2380.96,-200.43,-0.08,Critical,Card
ORD-11483,2024-07-09,Jul,2024,Sandra Bright,VIP,Home Office,South,Ghana,Missouri,Eugenebury,Furniture,Tables,Our,8,678.29,0.02,9.96,5317.79,-430.74,-0.08,Medium,Net Banking
ORD-11484,2023-06-06,Jun,2023,Stephen Pacheco,New,Consumer,South,United States Minor Outlying Islands,West Virginia,East Jenniferbury,Technology,Phones,Side,9,145.27,0.07,7.4,1215.91,151.87,0.12,Low,Card
ORD-11485,2022-12-19,Dec,2022,Christy Evans,New,Consumer,South,Bosnia and Herzegovina,Kansas,West Kelsey,Technology,Phones,Nearly,6,580.67,0.13,33.3,3031.1,557.68,0.18,Critical,Cash
ORD-11486,2023-07-21,Jul,2023,Roy Johnson,New,Consumer,North,Kenya,Ohio,North Nathan,Office Supplies,Binders,Two,6,590.62,0.27,41.99,2586.92,340.68,0.13,High,Net Banking
ORD-11487,2023-01-19,Jan,2023,Andrew Wall,VIP,Corporate,North,Cocos (Keeling) Islands,Georgia,West Ruthton,Office Supplies,Storage,Tend,5,545.62,0.26,29.38,2018.79,493.04,0.24,Critical,Card
ORD-11488,2025-11-22,Nov,2025,Yvonne Choi,VIP,Home Office,West,Christmas Island,Iowa,New Karen,Furniture,Bookcases,Single,7,242.09,0.0,49.18,1694.63,434.7,0.26,Low,Net Banking
ORD-11489,2023-12-12,Dec,2023,Michael Powell,New,Home Office,North,French Southern Territories,Colorado,Kimberg,Furniture,Chairs,Sing,4,748.66,0.28,47.49,2156.14,-116.27,-0.05,Low,Net Banking
ORD-11490,2025-03-08,Mar,2025,Dr. Sue Downs,Returning,Home Office,Central,Chad,Massachusetts,Jerryside,Technology,Accessories,Protect,10,646.7,0.22,44.06,5044.26,1259.2,0.25,Medium,Cash
ORD-11491,2025-08-06,Aug,2025,Paul Powell,New,Home Office,West,Saint Helena,Georgia,Davidport,Furniture,Chairs,Over,10,68.36,0.14,30.7,587.9,107.82,0.18,Medium,Net Banking
ORD-11492,2023-07-12,Jul,2023,Nicole Skinner,New,Corporate,East,New Zealand,Colorado,Murraytown,Technology,Laptops,Here,2,593.02,0.0,30.57,1186.04,50.84,0.04,Low,Card
ORD-11493,2023-07-22,Jul,2023,Kevin Adams,Returning,Home Office,South,China,New Jersey,North Sarahton,Office Supplies,Paper,A,3,457.94,0.1,37.67,1236.44,287.38,0.23,Medium,Cash
ORD-11494,2024-05-05,May,2024,Troy Bass,New,Corporate,Central,Greece,New Hampshire,New Jennifer,Technology,Laptops,Prepare,8,654.74,0.19,16.22,4242.72,-109.16,-0.03,Medium,UPI
ORD-11495,2024-10-05,Oct,2024,Mark Walton,VIP,Home Office,East,Djibouti,Kansas,Debbiefort,Furniture,Bookcases,Open,8,687.14,0.01,16.2,5442.15,425.65,0.08,High,Net Banking
ORD-11496,2023-10-10,Oct,2023,Amber Wilson,VIP,Consumer,South,Chad,North Carolina,West Amanda,Office Supplies,Binders,Program,5,790.5,0.05,5.82,3754.88,-7.57,0.0,Low,UPI
ORD-11497,2025-07-09,Jul,2025,Amanda Yoder,Returning,Home Office,West,Lithuania,Virginia,Reynoldshaven,Technology,Laptops,Door,5,731.28,0.07,34.48,3400.45,-107.67,-0.03,Critical,UPI
ORD-11498,2022-12-18,Dec,2022,Billy Smith,New,Consumer,Central,Romania,Missouri,Tashafurt,Office Supplies,Storage,Eight,2,699.83,0.14,43.31,1203.71,19.33,0.02,Low,Card
ORD-11499,2024-01-21,Jan,2024,Brenda Sampson,New,Home Office,South,Iran,New Jersey,South Jamie,Technology,Phones,Beat,4,667.91,0.02,17.89,2618.21,445.68,0.17,Medium,UPI
ORD-11500,2023-02-16,Feb,2023,Jonathan Morgan,New,Home Office,Central,Oman,Maine,Anthonymouth,Furniture,Tables,Wear,2,56.03,0.11,11.59,99.73,-2.04,-0.02,Medium,Net Banking
ORD-11501,2023-12-15,Dec,2023,Christopher Lewis,VIP,Consumer,Central,Niue,West Virginia,North Cherylchester,Office Supplies,Paper,Important,2,390.49,0.27,20.34,570.12,-4.58,-0.01,Critical,Card
ORD-11502,2024-07-07,Jul,2024,Casey Erickson,VIP,Home Office,North,Zambia,Kansas,South Laurenfort,Technology,Accessories,Building,10,581.98,0.13,19.7,5063.23,1140.46,0.23,Medium,Net Banking
ORD-11503,2023-03-13,Mar,2023,Timothy Tyler,New,Home Office,South,Korea,Tennessee,Henryhaven,Office Supplies,Binders,Various,1,733.95,0.11,47.27,653.22,28.72,0.04,Critical,Net Banking
ORD-11504,2023-10-07,Oct,2023,Amy Peters,New,Home Office,East,Swaziland,Alabama,Carolynburgh,Furniture,Bookcases,Rich,10,766.14,0.28,36.37,5516.21,1469.27,0.27,Critical,Net Banking
ORD-11505,2022-12-08,Dec,2022,Jane Logan,Returning,Corporate,South,Puerto Rico,Alabama,Port Lisa,Furniture,Tables,Better,6,68.5,0.03,12.74,398.67,77.65,0.19,Critical,Card
ORD-11506,2024-02-11,Feb,2024,Michael Orozco,VIP,Home Office,Central,China,New Jersey,Port Robertchester,Furniture,Chairs,Difficult,4,413.97,0.04,18.59,1589.64,132.42,0.08,High,Net Banking
ORD-11507,2025-10-02,Oct,2025,Lori Nguyen,Returning,Consumer,West,Nicaragua,North Dakota,Avilashire,Furniture,Bookcases,Father,7,516.9,0.14,6.92,3111.74,757.14,0.24,Low,Net Banking
ORD-11508,2023-05-08,May,2023,Patrick Singh,New,Corporate,East,British Indian Ocean Territory (Chagos Archipelago),South Dakota,Bergfurt,Furniture,Bookcases,Miss,8,195.03,0.05,32.47,1482.23,-18.49,-0.01,Medium,Net Banking
ORD-11509,2025-03-14,Mar,2025,Travis Cummings,Returning,Consumer,East,Estonia,Wyoming,New Michaelside,Office Supplies,Paper,Outside,6,232.25,0.16,21.99,1170.54,37.29,0.03,Medium,Cash
ORD-11510,2025-05-29,May,2025,Jasmin Yoder,VIP,Consumer,West,Dominica,Ohio,Jamesberg,Technology,Accessories,Movie,6,767.98,0.19,39.9,3732.38,62.15,0.02,High,Card
ORD-11511,2025-05-23,May,2025,Melanie Wells,VIP,Home Office,West,Lesotho,Ohio,Lake Christopher,Furniture,Chairs,Themselves,10,543.94,0.24,46.71,4133.94,-223.13,-0.05,Low,UPI
ORD-11512,2023-04-28,Apr,2023,Mr. Donald Castro,Returning,Home Office,West,Myanmar,New York,New Sarah,Office Supplies,Storage,Speech,3,92.52,0.16,45.6,233.15,-9.22,-0.04,Critical,Cash
ORD-11513,2025-01-15,Jan,2025,Steven Morales,Returning,Home Office,West,Djibouti,West Virginia,South Lucasstad,Furniture,Tables,Model,8,206.53,0.29,28.86,1173.09,-14.05,-0.01,Medium,UPI
ORD-11514,2024-05-24,May,2024,Adam Ramsey,VIP,Consumer,Central,Dominica,Indiana,Johnland,Office Supplies,Binders,Listen,9,475.92,0.07,22.35,3983.45,498.21,0.13,Critical,Net Banking
ORD-11515,2023-08-25,Aug,2023,Cheryl Ayala,New,Corporate,Central,Tunisia,Louisiana,Townsendshire,Technology,Laptops,Method,5,487.96,0.02,44.21,2391.0,716.62,0.3,Low,Card
ORD-11516,2024-01-01,Jan,2024,Matthew Malone,VIP,Consumer,South,Saint Vincent and the Grenadines,New Jersey,New Pennyport,Technology,Accessories,Investment,10,254.94,0.22,43.69,1988.53,24.29,0.01,Critical,Net Banking
ORD-11517,2024-10-04,Oct,2024,Jeffrey Fernandez,New,Home Office,North,Philippines,Maryland,Sanchezchester,Furniture,Chairs,Exactly,4,779.85,0.13,12.24,2713.88,-122.11,-0.04,High,UPI
ORD-11518,2024-03-11,Mar,2024,Scott Gregory,New,Home Office,East,Morocco,Arizona,Lunaside,Office Supplies,Paper,Within,5,751.41,0.14,28.24,3231.06,-27.36,-0.01,Medium,Card
ORD-11519,2024-08-11,Aug,2024,Nicholas Perez,New,Corporate,South,Turks and Caicos Islands,North Carolina,East Randyville,Technology,Accessories,,10,352.08,0.25,8.47,2640.6,-31.87,-0.01,Critical,UPI
ORD-11520,2024-03-04,Mar,2024,Mrs. Emily Smith,New,Corporate,North,Israel,Nevada,Pollardport,Office Supplies,Binders,Hour,9,102.79,0.09,29.91,841.85,47.59,0.06,Critical,Cash
ORD-11521,2023-06-20,Jun,2023,Alexander Sanders,VIP,Home Office,South,Norway,Colorado,Mooreborough,Furniture,Chairs,Speech,8,279.4,0.1,49.11,2011.68,500.68,0.25,High,UPI
ORD-11522,2024-07-22,Jul,2024,John Thompson,Returning,Consumer,West,Guyana,New Mexico,Kochmouth,Technology,Phones,Share,7,511.96,0.01,18.22,3547.88,77.3,0.02,Critical,UPI
ORD-11523,2024-12-10,Dec,2024,Deborah Vargas,Returning,Corporate,West,Holy See (Vatican City State),Nebraska,Josetown,Furniture,Bookcases,And,1,393.46,0.12,25.45,346.24,-5.29,-0.02,High,Cash
ORD-11524,2024-05-19,May,2024,Kimberly Diaz,Returning,Corporate,West,China,Hawaii,Johnstonbury,Technology,Phones,Tell,6,417.81,0.14,22.47,2155.9,113.8,0.05,Medium,Cash
ORD-11525,2024-09-02,Sep,2024,Frank Oneill,New,Corporate,West,South Georgia and the South Sandwich Islands,West Virginia,Reillyborough,Technology,Accessories,Military,4,247.69,0.17,26.65,822.33,-72.09,-0.09,Critical,Net Banking
ORD-11526,2024-11-08,Nov,2024,Cynthia Bass,VIP,Consumer,South,Bangladesh,Georgia,Lake Jamesstad,Office Supplies,Paper,Improve,6,795.15,0.08,24.74,4389.23,678.49,0.15,Critical,UPI
ORD-11527,2024-02-02,Feb,2024,Wanda Rangel,Returning,Corporate,East,Guadeloupe,Nebraska,Sanchezland,Technology,Laptops,Hard,1,566.74,0.27,49.28,413.72,96.09,0.23,High,Net Banking
ORD-11528,2024-10-18,Oct,2024,Aaron Molina,New,Home Office,East,Brazil,Louisiana,Anthonychester,Office Supplies,Paper,Town,5,636.67,0.22,46.31,2483.01,-154.75,-0.06,Medium,Card
ORD-11529,2024-02-18,Feb,2024,Tammie Estrada,New,Home Office,Central,Western Sahara,Maryland,Mcdanielbury,Technology,Phones,Here,5,694.38,0.24,38.6,2638.64,379.16,0.14,Low,UPI
ORD-11530,2024-01-25,Jan,2024,Troy Smith,VIP,Home Office,Central,Romania,Tennessee,Elizabethmouth,Office Supplies,Binders,Deal,1,365.1,0.24,26.93,277.48,8.54,0.03,Critical,UPI
ORD-11531,2022-12-07,Dec,2022,Robert Bradford,Returning,Corporate,North,Cook Islands,Hawaii,Mooreton,Technology,Phones,Thought,10,536.37,0.28,21.47,3861.86,81.58,0.02,Critical,UPI
ORD-11532,2023-12-09,Dec,2023,Aaron Johnson,Returning,Corporate,Central,Faroe Islands,Washington,New Anthonychester,Office Supplies,Binders,Prove,4,64.41,0.01,9.12,255.06,33.72,0.13,Medium,Card
ORD-11533,2024-04-15,Apr,2024,Zachary Freeman,VIP,Consumer,West,Guam,Iowa,West John,Office Supplies,Binders,Newspaper,6,220.82,0.24,25.01,1006.94,257.54,0.26,Low,Net Banking
ORD-11534,2024-09-19,Sep,2024,Dylan Lopez,New,Consumer,Central,Bangladesh,Alabama,South Matthew,Technology,Accessories,Enough,9,334.64,0.22,34.13,2349.17,-213.62,-0.09,Low,UPI
ORD-11535,2023-05-27,May,2023,Jared Bennett,Returning,Consumer,Central,Benin,Illinois,Donaldport,Furniture,Chairs,World,9,380.65,0.17,14.96,2843.46,83.91,0.03,Critical,Cash
ORD-11536,2025-08-27,Aug,2025,Samantha Becker,New,Home Office,East,Svalbard & Jan Mayen Islands,Connecticut,West Cassandrafort,Furniture,Chairs,Direction,10,288.81,0.23,43.93,2223.84,622.52,0.28,Critical,UPI
ORD-11537,2023-11-18,Nov,2023,Bryce Jones,New,Corporate,North,Oman,Nevada,East Masonberg,Office Supplies,Storage,Ready,3,118.77,0.16,14.42,299.3,76.97,0.26,Critical,Net Banking
ORD-11538,2023-02-17,Feb,2023,Anthony Edwards,VIP,Consumer,North,Albania,Wyoming,Port April,Office Supplies,Paper,Believe,6,227.89,0.28,47.46,984.48,-34.23,-0.03,Medium,Net Banking
ORD-11539,2025-07-21,Jul,2025,Thomas Hardin,VIP,Consumer,Central,Tanzania,Oklahoma,East Kristinafort,Technology,Accessories,Sit,10,311.94,0.29,40.41,2214.77,487.79,0.22,Low,Net Banking
ORD-11540,2024-07-28,Jul,2024,Mark Miller,Returning,Consumer,North,Vietnam,Utah,South Stacyton,Office Supplies,Binders,Possible,5,184.42,0.01,31.71,912.88,224.61,0.25,Medium,UPI
ORD-11541,2024-01-24,Jan,2024,Meghan Washington,Returning,Home Office,East,Solomon Islands,New Hampshire,North Theresaport,Office Supplies,Paper,Pass,5,113.31,0.14,10.47,487.23,-18.05,-0.04,Critical,Cash
ORD-11542,2025-06-16,Jun,2025,Daniel Smith,Returning,Home Office,West,Western Sahara,New York,Pateltown,Furniture,Bookcases,Traditional,8,299.63,0.29,27.6,1701.9,376.71,0.22,High,Net Banking
ORD-11543,2023-02-26,Feb,2023,Julie Davis,VIP,Home Office,Central,Taiwan,West Virginia,East Monique,Office Supplies,Storage,Bill,9,786.8,0.24,38.12,5381.71,-405.13,-0.08,Critical,Cash
ORD-11544,2025-05-14,May,2025,Travis Parks,VIP,Consumer,West,Liechtenstein,Hawaii,East Adam,Furniture,Bookcases,Single,10,748.81,0.06,41.21,7038.81,1361.26,0.19,Medium,Cash
ORD-11545,2022-12-25,Dec,2022,Kayla Johnston,New,Consumer,South,Mauritius,Maine,Port Robinfurt,Furniture,Chairs,Development,3,666.15,0.1,28.47,1798.6,436.71,0.24,Low,UPI
ORD-11546,2025-09-08,Sep,2025,Gregory Peterson,Returning,Corporate,North,Libyan Arab Jamahiriya,Virginia,Ninaville,Furniture,Chairs,Bank,8,502.12,0.18,38.6,3293.91,-228.8,-0.07,Low,Cash
ORD-11547,2024-03-29,Mar,2024,Karen Buchanan,Returning,Consumer,Central,Gabon,Arizona,North Shelleyview,Technology,Laptops,Employee,4,589.19,0.26,16.27,1744.0,-94.99,-0.05,High,Cash
ORD-11548,2023-08-14,Aug,2023,Andre Young,VIP,Consumer,West,Niue,North Dakota,Gregoryton,Furniture,Chairs,Real,10,432.18,0.1,11.59,3889.62,-241.78,-0.06,Critical,Cash
ORD-11549,2025-03-14,Mar,2025,Patrick Sloan,Returning,Corporate,South,Andorra,New York,West Rhonda,Technology,Accessories,Improve,3,748.47,0.17,5.57,1863.69,374.22,0.2,High,Cash
ORD-11550,2025-03-10,Mar,2025,Meghan Garcia,Returning,Consumer,North,Romania,Michigan,West Anthonymouth,Furniture,Bookcases,In,7,752.06,0.12,7.53,4632.69,-121.76,-0.03,Critical,Net Banking
ORD-11551,2024-11-08,Nov,2024,Angela Carlson,VIP,Home Office,West,Mauritius,Utah,New Jamesmouth,Office Supplies,Storage,Floor,1,201.15,0.14,42.52,172.99,36.94,0.21,Low,Card
ORD-11552,2025-04-29,Apr,2025,Maria Smith,New,Corporate,North,Cuba,North Dakota,Port Deannamouth,Office Supplies,Paper,Military,10,574.62,0.24,48.22,4367.11,1086.34,0.25,Critical,Net Banking
ORD-11553,2023-10-21,Oct,2023,Julie Simmons,VIP,Corporate,West,Gabon,Washington,Port Christopher,Technology,Accessories,Care,5,350.99,0.3,21.29,1228.46,31.28,0.03,High,Net Banking
ORD-11554,2024-05-19,May,2024,Jennifer Gray,VIP,Corporate,South,Australia,Connecticut,New Michael,Office Supplies,Storage,Become,1,125.66,0.12,44.38,110.58,7.92,0.07,Low,Cash
ORD-11555,2024-02-09,Feb,2024,Joshua Castillo,Returning,Home Office,West,Trinidad and Tobago,Michigan,West Samantha,Technology,Phones,Recognize,4,361.06,0.12,36.12,1270.93,16.44,0.01,Low,Card
ORD-11556,2025-02-17,Feb,2025,Lori Allen,Returning,Corporate,South,Ukraine,Connecticut,Lake Randy,Technology,Laptops,Door,3,341.78,0.04,17.18,984.33,289.49,0.29,Medium,Cash
ORD-11557,2025-09-04,Sep,2025,Rachel Brady,New,Home Office,North,Tanzania,Tennessee,North Sean,Furniture,Chairs,Debate,3,474.2,0.07,16.59,1323.02,229.84,0.17,Critical,Card
ORD-11558,2024-08-26,Aug,2024,Lauren Wilson,New,Home Office,West,Mali,New Mexico,Jenkinsport,Furniture,Tables,Indicate,3,181.82,0.18,24.67,447.28,9.51,0.02,Low,UPI
ORD-11559,2025-05-08,May,2025,Richard Ramirez,New,Home Office,Central,Lesotho,Idaho,Keithstad,Furniture,Bookcases,Skin,5,73.0,0.26,28.34,270.1,25.01,0.09,Low,Net Banking
